Z210;D27A;67451-BZ070-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2024-10-30;2024-10-29;IPS12105;223210010332
Z210;P2-13A;PW935215-16 RF;551;;1;N1RF1;P120;Process;Bending NG;6.000;PCS;Shamratul Nahar Mohammad;2024-10-30;2024-10-29;IPS12101;223210010332
Z210;P2-30A;PW933791-92-RF;551;;1;N1RF1;P120;Process;Bending NG;6.000;PCS;Shamratul Nahar Mohammad;2024-10-30;2024-10-29;IPS12101;223210010332
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;Welding NG;1.000;PCS;Shamratul Nahar Mohammad;2024-10-30;2024-10-29;IPS12101;223210010332
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Welding NG;1.000;PCS;Shamratul Nahar Mohammad;2024-10-30;2024-10-29;IPS12101;223210010332
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;Welding NG;1.000;PCS;Shamratul Nahar Mohammad;2024-10-30;2024-10-29;IPS12101;223210010332
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Welding NG;1.000;PCS;Shamratul Nahar Mohammad;2024-10-30;2024-10-29;IPS12101;223210010332
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Process;Welding NG;1.000;PCS;Shamratul Nahar Mohammad;2024-10-30;2024-10-29;IPS12101;223210010332
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;Crimping NG;3.000;PCS;Shamratul Nahar Mohammad;2024-10-30;2024-10-29;IPS12101;223210010332
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Crimping NG;3.000;PCS;Shamratul Nahar Mohammad;2024-10-30;2024-10-29;IPS12101;223210010332
