Z110;P2-13A;RM-CLS-0.8X143.5;551;;1;N1RF1;P110;Process;Hump;21.400;KG;Shamratul Nahar Mohammad;2024-03-12;2024-03-04;IPS12101;223210009065
Z210;P2-13A;PW935245-SG;551;;1;N1P1;P120;Process;THREAD NG;3.000;PCS;Shamratul Nahar Mohammad;2024-03-12;2024-03-04;IPS12105;223210009065
Z210;D87A;67455-BZ040-SG;551;;1;N1P1;P120;Setting;D-Test;8.000;PCS;Shamratul Nahar Mohammad;2024-03-12;2024-03-04;IPS12105;223210009065
Z210;D87A;67465-BZ060-SG;551;;1;N1P1;P120;Setting;D-Test;8.000;PCS;Shamratul Nahar Mohammad;2024-03-12;2024-03-04;IPS12105;223210009065
Z210;D27A;67465-BZ100-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2024-03-12;2024-03-04;IPS12105;223210009065
Z210;D27A;67462-BZ110-SG;551;;1;N1P1;P120;Setting;D-Test;6.000;PCS;Shamratul Nahar Mohammad;2024-03-12;2024-03-04;IPS12105;223210009065
Z210;D27A;67455-BZ100-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2024-03-12;2024-03-04;IPS12105;223210009065
Z210;D27A;67451-BZ070-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2024-03-12;2024-03-04;IPS12105;223210009065
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Cutting NG;3.000;PCS;Shamratul Nahar Mohammad;2024-03-12;2024-03-04;IPS12101;223210009065
