Z210;D27A;67457-BZ160-SGP3;551;;1;N1P3;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2024-02-29;2024-02-26;IPS12105;223210009019
Z210;D27A;67458-BZ150-SGP3;551;;1;N1P3;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2024-02-29;2024-02-26;IPS12105;223210009019
Z210;D92A;67453-BZ180-SG;551;;1;N1P1;P120;Setting;D-Test;6.000;PCS;Shamratul Nahar Mohammad;2024-02-29;2024-02-26;IPS12105;223210009019
Z210;D55L;67463-BZ180-SG;551;;1;N1P1;P120;Setting;D-Test;11.000;PCS;Shamratul Nahar Mohammad;2024-02-29;2024-02-26;IPS12105;223210009019
Z210;D55L;67453-BZ140-SG;551;;1;N1P1;P120;Setting;D-Test;5.000;PCS;Shamratul Nahar Mohammad;2024-02-29;2024-02-26;IPS12105;223210009019
Z210;D55L;67467-BZ230-SG;551;;1;N1P1;P120;Setting;D-Test;7.000;PCS;Shamratul Nahar Mohammad;2024-02-29;2024-02-26;IPS12105;223210009019
Z210;D38L;67463-BZ110-SG;551;;1;N1P1;P120;Setting;D-Test;4.000;PCS;Shamratul Nahar Mohammad;2024-02-29;2024-02-26;IPS12105;223210009019
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Welding NG;3.000;PCS;Shamratul Nahar Mohammad;2024-02-29;2024-02-26;IPS12101;223210009019
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2024-02-29;2024-02-26;IPS12101;223210009019
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Cutting NG;3.000;PCS;Shamratul Nahar Mohammad;2024-02-29;2024-02-26;IPS12101;223210009019
