Z210;D87A;67455-BZ040-SG;551;;1;N1P1;P120;Setting;D-Test;4.000;PCS;Shamratul Nahar Mohammad;2023-08-22;2023-08-14;IPS12105;223210007992
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;Crimping NG;9.000;PCS;Shamratul Nahar Mohammad;2023-08-22;2023-08-14;IPS12101;223210007992
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Crimping NG;9.000;PCS;Shamratul Nahar Mohammad;2023-08-22;2023-08-14;IPS12101;223210007992
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;Dented;3.000;PCS;Shamratul Nahar Mohammad;2023-08-22;2023-08-14;IPS12101;223210007992
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Dented;3.000;PCS;Shamratul Nahar Mohammad;2023-08-22;2023-08-14;IPS12101;223210007992
Z210;P2-30A;PW932578-RF;551;;1;N1RF1;P120;Process;Hump;5.000;PCS;Shamratul Nahar Mohammad;2023-08-22;2023-08-14;IPS12101;223210007992
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;Hump;5.000;PCS;Shamratul Nahar Mohammad;2023-08-22;2023-08-14;IPS12101;223210007992
Z210;P2-30A;PW933793-RF;551;;1;N1RF1;P120;Process;Cutting NG;9.000;PCS;Shamratul Nahar Mohammad;2023-08-22;2023-08-14;IPS12101;223210007992
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Cutting NG;4.000;PCS;Shamratul Nahar Mohammad;2023-08-22;2023-08-14;IPS12101;223210007992
