Z210;D87A;67467-BZ170-SG;551;;1;N1P1;P120;Process;THREAD NG;6.000;PCS;Shamratul Nahar Mohammad;2024-09-23;2024-09-11;IPS12105;223210010112
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;Crimping NG;4.000;PCS;Shamratul Nahar Mohammad;2024-09-23;2024-09-11;IPS12101;223210010112
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Crimping NG;4.000;PCS;Shamratul Nahar Mohammad;2024-09-23;2024-09-11;IPS12101;223210010112
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;Crimping NG;7.000;PCS;Shamratul Nahar Mohammad;2024-09-23;2024-09-11;IPS12101;223210010112
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Crimping NG;7.000;PCS;Shamratul Nahar Mohammad;2024-09-23;2024-09-11;IPS12101;223210010112
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-09-23;2024-09-11;IPS12101;223210010112
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-09-23;2024-09-11;IPS12101;223210010112
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Cutting NG;2.000;PCS;Shamratul Nahar Mohammad;2024-09-23;2024-09-11;IPS12101;223210010112
Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Others;43.900;KG;Shamratul Nahar Mohammad;2024-09-23;2024-09-11;IPS12101;223210010112
