Z110;P2-30A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Others;56.600;KG;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12101;223210010068
Z210;D27A;67457-BZ160-SGP3;551;;1;N1P3;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12105;223210010068
Z210;D27A;67458-BZ150-SGP3;551;;1;N1P3;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12105;223210010068
Z210;D27A;67463-BZ180-SG;551;;1;N1P1;P120;Setting;D-Test;8.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12105;223210010068
Z210;D27A;67462-BZ090-SG;551;;1;N1P1;P120;Setting;D-Test;6.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12105;223210010068
Z210;D55L;67467-BZ230-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12105;223210010068
Z210;P2-30A;PW933718-SG;551;;1;N1RF1;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12101;223210010068
Z210;P2-30A;PW935249-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12105;223210010068
Z210;P2-13A;PW935215-16 RF;551;;1;N1RF1;P120;Process;Bending NG;6.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12101;223210010068
